"key","message","comment","context"
"Net mass","Masa neta",,
"New","Nuevo",,
"New customers with first sale order","Nuevos clientes confirmados",,
"New job title","Nuevo titulo de puesto",,
"New password","Nueva contrasena",,
"Newly set value","Nuevo valor a aplicar",,
"Next N°","Siguiente no.",,
"Next task","Siguiente tarea",,
"No","No",,
"No Return Value","Ningun valor de retorno",,
"No active company for this user, please define an active company.","Ninguna compania activa para este usuario, por favor, defina una compania activa",,
"No contact to import.","Ningun compacto a importar",,
"No currency conversion found from '%s' to '%s' for date %s","Ninguna conversion de moneda encontrada de '%s' a '%s' para la fecha %s",,
"No discount","Ningun descuento",,
"No duplicate finder field configured.","No se configuro ningun campo de busqueda de duplicado",,
"No duplicate records found","No se encontraron registros duplicados",,
"No file found on %s.","No se encontro el archivo en %s",,
"No header row found","Ninguna fila de encabezado encontrada",,
"No help","Ninguna ayuda",,
"No imported data to reset","Ningun dato importado a eliminar",,
"No period found or it has been closed for the company %s for the date %s","Ningun periodo encontrado, o ha sido cerrado por la compania %s para la fecha %s",,
"No tax found for product %s","Ningun impuesto encontrado para el producto %s",,
"Non-negotiable price list","Lista de precios no negociable",,
"Non-unique key","Clave no unica",,
"None","Ninguno(a)",,
"Not contains","No contiene",,
"Not implemented yet!","Todavia no implementado(a)",,
"Not sent","No enviado",,
"Not valid","No valido",,
"Note Bills","Notas de facturas",,
"Note bills","Notas de facturas",,
"Notes","Notas",,
"Notice: The Zip/City field is automatically filled when the city is selected. You can change it when the Zip/City pair is missing or in case of minor change.","Nota: El campo de zip/ciudad es llenado automaticamente cuando se selecciona una ciudad. Puede cambiarlo cuando falta el par zip/ciudad o en caso de un cambio menor",,
"November","Noviembre",,
"Number of days since last update","Numero de dias desde la ultima actualizacion",,
"Number of records to fetch from database on one query run. It will fetch upto 'Maximum export limit'.","Numero de registros a recuperar de la base de datos en una ejecucion de la consulta. Recuperara hasta 'Limite maximo de exportacion'",,
"Number of tasks generated at most at once","Numero de tareas generadas como maximo en una misma ocasion",,
"Numeric code (ISO)","Codigo numerico (ISO)",,
"N° Siren","No. SIREN",,
"N° and Street label","Calle y no.",,
"ODS",,,
"ODT",,,
"OK",,,
"Object","Objeto",,
"Object id","ID de objeto",,
"Object is missing for tab configuration(%s)","Falta el modelo para la configuracion de pestana (%s)",,
"Object is not matched","El modelo no coincide",,
"Object not found: %s","Objecto no encontrado: %s",,
"Objects","Objetos",,
"Obsolete Products","Productos obsoletos",,
"October","Octubre",,
"Old address","Direccion antigua",,
"Old email","Email antiguo",,
"Old job title","Titulo de puesto antiguo",,
"Old phone number","Numero de telefono antiguo",,
"Only the users for which the password has not been updated since this number of days will be taken into account.","Solamente los usuarios que no hayan actualizado su contrasena en este numero de dias seran considerados",,
"Open employee form","Abrir formulario de empleado",,
"Open period","Abrir periodo",,
"Open street map",,,
"Opened","Abierto(a)",,
"Operator","Operador(a)",,
"Opportunities","Oportunidades",,
"Opportunity","Oportunidad",,
"Or","O",,
"Order Bloqued Message","Mensaje de bloqueo de orden",,
"Order by","Orden por",,
"Order by type","Orden por tipo",,
"Organization","Organizacion",,
"Organizer","Organizador(a)",,
"Origin","Origen",,
"Origin Id","ID  de origen",,
"Origin Type","Tipo de origen",,
"Original","Original",,
"Other","Otro(a)",,
"Other variants","Otras variantes",,
"Out","Saliente",,
"Overview","Resumen",,
"Owner","Propietario(a)",,
"Owner name","Nombre de propietario(a)",,
"PDF",,,
"PDF Templates","Plantillas de PDF",,
"PDF_417",,,
"PFP Validator",,,
"PRINT_NOUN",,,
"Packing","Empaque",,
"Padding","Numero de digitos",,
"Paid fixer API","API Fixer de pago",,
"Parameter","Parametro",,
"Parameters","Parametros",,
"Parent","Padre",,
"Parent Menu","Menu padre",,
"Parent Price List","Lista de precios padre",,
"Parent category","Categoria padre",,
"Parent company","Compania madre",,
"Parent product","Producto padre",,
"Parent user","Usuario padre",,
"Partial address","Direccion parcial",,
"Partner","Socio",,
"Partner (Cust/Suppl)","Socio (Cliente/Proveedor)",,
"Partner Dashboard","Tablero de socios",,
"Partner Details","Detalles de socio",,
"Partner Price lists","Listas de precios de socios",,
"Partner Type","Tipo de socio",,
"Partner categories","Cateogorias de socio",,
"Partner category","Categoria de socio",,
"Partner default category","Categoria predeterminada de socio",,
"Partner filters","Filtros de socio",,
"Partner has duplicate stock settings for same company","El socio tiene ajustes duplicados de stock para la misma compania",,
"Partner name","Nombre de socio",,
"Partner not found","Socio no encontrado",,
"Partner price lists","Listas de precios de socios",,
"Partner sources","Fuentes de socios",,
"Partner type","Tipo de socio",,
"Partner type selection","Seleccion de tipo de socio",,
"Partner/Contact","Socio/Contacto",,
"Partners","Socios",,
"Partners by Industry Sector","Socios por sector de industria",,
"Password","Contrasena",,
"Password change","Cambio de contrasena",,
"Password doesn't match with configured pattern.","La contrasena no coincide con el patron configurado",,
"Password must have at least 8 characters with at least three of these four types: lowercase, uppercase, digit, special.","La contrasena debe tener al menos 8 caracteres, con al menos tres de los siguientes cuatro tipos: minusculas, mayusculas, numeros, caracteres espciales",,
"Path","Ruta",,
"Path to export file","Ruta de archivo de exportacion",,
"Path to export folder","Ruta de carpeta de exportacion",,
"Pay attention to the type and the order of the parameters.<br>See <a href=""https://docs.oracle.com/en/java/javase/17/docs/api/java.base/java/util/concurrent/TimeUnit.html"" target=""_blank"">java documentation</a> for TimeUnit syntax.","Tenga en consideracion el tipo y orden de los parametros. <br>Vea <a href=""https://docs.oracle.com/en/java/javase/17/docs/api/java.base/java/util/concurrent/TimeUnit.html"" target=""_blank"">java documentation</a> para la sintaxis de TimeUnit.",,
"Payment","Pago",,
"Payment Mode","Metodo de pago",,
"Payment condition","Condicion de pago",,
"Payment delay (Average in days)","Retraso de pago (promedio en dias)",,
"Payment mode","Metodo de pago",,
"Payment mode filters","Filtros de metodo de pago",,
"Payment vouchers","Comprobantes de pago",,
"Payroll Year","Ano fiscal",,
"Pdf Footer Settings","Ajustes de pie de pagina de PDF",,
"Pdf Header Settings","Ajustes de encabezado de PDF",,
"Per product","Por producto",,
"Per product category","Por categoria de producto",,
"Period","Periodo",,
"Period %s is now closed","El periodo %s ahora se encuentra cerrado",,
"Period closed","Periodo cerrado",,
"Period duration","Duracion de el periodo",,
"Periods generation assistant","Asistente de generacion de periodos",,
"Periods list","Lista de periodos",,
"Perishable","Perecedero",,
"Permanent closure date","Fecha de cierre permanente",,
"Permanently Closed","Cerrado permanentemente",,
"Permanently close period","Cerrar periodo permanentemente",,
"Permission","Permiso",,
"Permission Assistant","Asistente de permisos",,
"Permissions","Permisos",,
"Personalised export","Exportacion personalizada",,
"Phone Book","Directorio",,
"Phonebook.companyPhonebook","Directorio de compania",,
"Phonebook.contactPhonebook","Directorio de contactos",,
"Photo","Foto",,
"Pick list","Lista de seleccion",,
"Picklist QAS","Seleccion QAS",,
"Picture","Imagen",,
"Please check your parameters configuration.","Por favor, verifique la configuracion de sus parametros",,
"Please check your parameters value format.","Por favor, verifique el formato de valor de sus parametros",,
"Please check yours params, both fields must be filled.","Por favor, verifique sus parametros, ambos campos deben ser llenados",,
"Please clear all existing periods before generating new ones","Por favor, elimine todos los periodos existentes antes de generar nuevos",,
"Please configure unit conversion from '%s' to '%s'.","Por favor, configure una conversion de unidades de '%s' a '%s'",,
"Please define a print template for the model :","Por favor, defina una plantilla de impresion para el modelo:",,
"Please enter a tax version for the tax %s","Por favor, introduzca una version de impuestos para el impuesto %s",,
"Please enter at least one field.","Por favor, introduzca al menos un campo",,
"Please enter search call or search fields for the object(%s)","Por favor, introduzca los campos de llamada o de busqueda para el objeto %s",,
"Please fill in task date.","Por favor, introduzca una fecha para la actividad",,
"Please fill locale for the company %s","Por favor, introduzca una configuracion regional para la compania %s",,
"Please fill pixel for height","Por favor, introduzca una altura en pixeles",,
"Please fill pixel for width","Por favor, introduzca una anchura en pixeles",,
"Please import only excel file.","Por favor, importe solo archivos de Excel",,
"Please provide valid csv file name.","Por favor, provea un nombre valido para archivo CSV",,
"Please remove duplicate csv file name from excel file.","Por favor, elimine nombres duplicados de archivos CSV de el archivo de Excel",,
"Please select a language on user form.","Por favor, seleccione un idioma en el formulario de usuario",,
"Please select active company","Por favor, seleccione una compania activa",,
"Please select at least one record.","Por favor, seleccione al menos un registro",,
"Please select export object or export format.","Por favor, seleccione un objeto de exportacion o formato de exportacion",,
"Please select fields for export.","Por favor, seleccione campos para exportar",,
"Please select key fields to check duplicate","Por favor, seleccione campos claves para verificar duplicados",,
"Please select multiple records","Por favor, seleccione multiples registros",,
"Please select original object.","Por favor, seleccione un objeto original",,
"Please select the Message(s) to print.","Por favor, seleccione el(los) mensaje(s) a imprimir",,
"Please set a company.","Por favor, establezca una compania",,
"Please set an active company.","Por favor, establezca una compania activa",,
"Please upload csv or txt or zip files only.","Por favor, solamente cargue archivos .csv, .txt o .zip",,
"Please use ',' ';' or '|' as separator between two email addresses.","Por favor, utilice ',', ';' o '|' como separador entre dos direcciones de email",,
"Port","Puerto",,
"Portrait","Retrato",,
"Postal addresses","Direcciones postales",,
"Preferences","Preferencias",,
"Prefix","Prefijo",,
"Prefix cannot start with #.","El prefijo no puede iniciar con #",,
"Prefix or suffix must contain %M or %FM, and %YY or %YYYY since monthly reset is true","El prefijo o sufijo debe contener %M o %FM, y %YY o %YYYY ya que el reestablecimiento mensual se encuentra activo",,
"Prefix or suffix must contain %YY or %YYYY since yearly reset is true","El prefijo o sufijo debe contener %YY o %YYYY ya que el reestablecimiento anual se encuentra activo",,
"Prefix or suffix must not contain characters forbidden in filenames.","El prefijo o sufijo no debe contener caracteres prohibidos en los nombres de archivos",,
"Previous pricing","Precios anteriores",,
"Previous value","Valor anterior",,
"Price Extra","Costo adicional por variante",,
"Price list","Lista de precios",,
"Price list content","Contenido de lista de precios",,
"Price list line","Linea de lista de precios",,
"Price list line list","Lista de lineas de lista de precios",,
"Price list lines","Lineas de lista de precios",,
"Price lists","Listas de precios",,
"Prices updated","Precios actualizados",,
"Pricing","Precios",,
"Pricing line","Linea de precios",,
"Pricing lines","Lineas de precios",,
"Pricing rule","Regla de precios",,
"Pricing rules","Reglas de precios",,
"Primary key","Clave principal",,
"Primary keys","Claves principales",,
"Print","Imprimir",,
"Print Footer","Imprimir pie de pagina",,
"Print Header","Imprimir encabezado",,
"Print Test","Imprimir pagina de prueba",,
"Print line","Imprimir linea",,
"Print lines","Imprimir lineas",,
"Print sublist","Sub-lista de impresion",,
"Print template","Plantilla de impresi�n",,
"Print template line","Linea de plantilla de impresion",,
"Print template line test","Probar linea de plantilla de impresion",,
"Print template lines","Lineas de plantilla de impresion",,
"Print template sublist","Sub-lista de plantilla de impresion",,
"Print templates","Plantillas de impresion",,
"Printing","Impresion",,
"Printing Setting","Ajuste de impresion",,
"Printing Settings","Impresiones",,
"Printing code","Codigo de impresion",,
"Printing settings","Ajustes de impresion",,
"Printing settings for trading name","Ajustes de impresion para nombre comercial",,
"Printings","Impresiones",,
"Prints","Impresiones",,
"Priority","Prioridad",,
"Private","Privado",,
"Processed account moves","Movimientos contables procesados",,
"Processed users","Usuarios procesados",,
"Procurement method","Metodo de abastecimiento",,
"Procurement settings","Ajustes de abastecimiento",,
"Produce","Producir",,
"Product","Producto",,
"Product / Product model","Producto/Modelo de producto",,
"Product BarCode","Codigo de barras de producto",,
"Product Catalog","Catalogo de productos",,
"Product Subtype","Sub-tipo de producto",,
"Product accounting families","Familias contables de producto",,
"Product categories","Categorias de producto",,
"Product category","Categoria de producto",,
"Product category tree","Arbol de categorias de producto",,
"Product dates","Fechas de producto",,
"Product families","Familias de producto",,
"Product launch Date","Fecha de lanzamiento de producto",,
"Product not renewed","Producto no renovado",,
"Product per company","Producto por compania",,
"Product pulled off market Date","Fecha de finalizacion de aplicaci�n de producto",,
"Product sequence","Secuencia de producto",,
"Product sheet","Ficha de producto",,
"Product specific attributes","Atributos especificos de producto",,
"Product types to group","Tipos de producto a agrupar",,
"Product typology","Tipologia de producto",,
"Product unavailable for sale","Producto no disponible para venta",,
"Product updated","Producto actualizado",,
"Product variant","Variente de producto",,
"Product variant attr","Atributo de variante de producto",,
"Product variant attr1","Atributo 1",,
"Product variant attr2","Atributo 2",,
"Product variant attr3","Atributo 3",,
"Product variant attr4","Atributo 4",,
"Product variant attr5","Atributo 5",,
"Product variant attribute","Atributo de variante de producto",,
"Product variant attributes","Atributos de variante de producto",,
"Product variant config","Configuracion de variante de producto",,
"Product variant configuration","Configuracion de variante de producto",,
"Product variant configurations","Configuraciones de variante de producto",,
"Product variant value","Valor de atributo",,
"Product variant value1","Valor(es) de atributo 1",,
"Product variant value1 set","Valor(es) de atributo 1",,
"Product variant value2","Valor(es) de atributo 2",,
"Product variant value2 set","Valor(es) de atributo 2",,
"Product variant value3","Valor(es) de atributo 3",,
"Product variant value3 set","Valor(es) de atributo 3",,
"Product variant value4","Valor(es) de atributo 4",,
"Product variant value4 set","Valor(es) de atributo 4",,
"Product variant value5","Valor(es) de atributo 5",,
"Product variant value5 set","Valor(es) de atributo 5",,
"Product variant values","Valores de variante de producto",,
"Product variants","Variantes de producto",,
"ProductCatalog.description","Descripcion",,
"ProductCatalog.price","Precio",,
"ProductCatalog.reference","Referencia",,
"ProductCatalog.summary","Resumen",,
"ProductSheet.description","Descripcion",,
"ProductSheet.price","Precio",,
"ProductSheet.title","FICHA TECNICA DE PRODUCTO",,
"ProductSheet.warranty","Precio",,
"ProductType.product","Producto",,
"Production config","Configuracion de modulo de produccion",,
"Production information","Informacion de produccion",,
"Products","Productos",,
"Products (${ name })","Productos (${name})",,
"Products ATI/WT","Productos con impuestos incluidos/sin impuestos",,
"Products With Variant","Productos con variante",,
"Products filters","Filtros de productos",,
"Products models","Modelos de productos",,
"Products per companies","Productos por companias",,
"Products variant attributes","Atributos de variante de productos",,
"Products variants","Vairantes de productos",,
"Products.items","Productos",,
"Products.services","Servicios",,
"Prospect","Prospecto",,
"Prospects","Prospectos",,
"Prospects by Industry Sector","Prospectos por sector de industria",,
"Prospects by country","Prospectos por pais",,
"Prototype","Prototipo",,
"Pseudonymization","Pseudonimizacion",,
"Pseudonymization templates","Plantillas de pseudonimizacion",,
"Pseudonymizer","Pseudonimizador",,
"Pseudonymizer line","Linea de pseudenimizador",,
"Pseudonymizer lines","Lineas de pseudenimizador",,
"Pseudonymizer template","Plantilla de pseudonimizador",,
"Pseudonymizer templates","Plantillas de pseudonimizador",,
"Public","Publico",,
"Public Holiday Planning","Planeacion de dias feriados",,
"Public holidays list","Lista de dias feriados",,
"Public holidays planning","Planeacion de dias feriados",,
"Purch._block","Compra","Value of blockingSelect, avoiding duplicates",
"Purchasable","Comprable",,
"Purchase","Compra",,
"Purchase / Cost currency","Moneda de compra",,
"Purchase Tax","IVA de compra",,
"Purchase config","Configuracion de modulo de compra",,
"Purchase price","Precio de compra",,
"Purchase price A.T.I.","Precio de compra con impuestos incluidos",,
"Purchase price W.T.","Precio de compra sin impuestos",,
"Purchase price lists","Listas de precios de compra",,
"Purchase product","Comprar producto",,
"Purchase/Costs","Compra/Costos",,
"Purchases","Compras",,
"Purchases of fixed assets","Compras de activos fijos",,
"QAS Moniker","Apodo QAS",,
"QAS Proposal lists","Listas QAS",,
"QAS certification","Certificacion QAS",,
"QAS score","Puntaje QAS",,
"QR_CODE","Codigo QR",,
"Qty","Cantidad",,
"Qty (%)","Cantidad (%)",,
"Qty min (by product)","Cantidad minima (por producto)",,
"Quantity should be a multiple of %s","La cantidad debe ser un multiplo de %s",,
"Query","Consulta",,
"Query fetch size","Tamano de recuperacion de consulta",,
"Query fetch size must be greater than zero.","El tamano de recuperacion de consulta debe ser mayor a cero",,
"Query fetch size must be less than export limit.","El tamano de recuperacion de consulta debe ser menor que el limite de exportacion",,
"Query language","Lenguaje de consulta",,
"Query result","Resultado de consulta",,
"Query to database","Consulta a base de datos",,
"Rank","Clasificacion",,
"Rate","Tasa",,
"Rate (%)","Tasa (%)",,
"Read","Leer",,
"Read only","Solamente de lectura",,
"Readonly If","Solamente de lectura si",,
"Real qty","Cantidad real",,
"Receive notifications by email","Recibir notificaciones por email",,
"Received emails","Emails recibidos",,
"Recently created contacts","Contactos creados recientemente",,
"Recently created partners","Socios creados recientemente",,
"Recipient address","Direccion de destinatario",,
"Recipient details","Complemento",,
"Recipients","Destinatarios",,
"Reconciled move lines","Lineas de movimientos reconciliados",,
"Recovering the scale","Recuperar la escala",,
"Reference","Referencia",,
"Reference ID","ID de referencia",,
"Referential","Referencial",,
"Refund blocking","Bloqueo de reembolso",,
"Region","Region",,
"Region code","Codigo de region",,
"Region name","Nombre de region",,
"Regions","Regiones",,
"Registration code","No. SIRET",,
"Registration code is invalid.","No. SIRET es invalido",,
"Registration code is required.","No. SIRET es requerido",,
"Regroup products on printings","Reagrupar productos en impresiones",,
"Reimb._block","Reembolso","Value of blockingSelect, avoiding duplicates",
"Reimbursements","Reembolsos",,
"Related document name","Nombre de documento relacionado",,
"Related id","ID relacionado",,
"Related reference","Referencia relacionada",,
"Related to","Relacionado a",,
"Relationship","Relacion",,
"Relative Date","Desplegar la fecha",,
"Reload standard rptdesign file","Recargar el archivo rptdesign estandar",,
"Remin._block","Relan.","Value of blockingSelect, avoiding duplicates",
"Remind Timesheet Validation Batch","Recordar lote de validacion de calendario",,
"Remind time sheets validation","Recordar validacion de calendarios",,
"Reminder blocking","Bloqueo de recordatorios",,
"Remove duplicates","Borrar duplicados",,
"Replace","Reemplazar",,
"Replacement Tax","Impuesto de reemplazo",,
"Report Type","Tipo de reporte",,
"Reportings","Reporteos",,
"Reports","Reportes",,
"Reports to","Reportes a",,
"Request","Solicitud",,
"Request performed","Solicitud realizada",,
"Requests","Solicitudes",,
"Research 1","Busqueda 1",,
"Research 2","Busqueda 2",,
"Research 3","Busqueda 3",,
"Research 4","Busqueda 4",,
"Research configurations","Configuraciones de busqueda",,
"Research parameters","Parametros de busqueda",,
"Research request","Solicitud de busqueda",,
"Research result lines","Lineas de resultado de busqueda",,
"Reset import","Reestablecer importacion",,
"Reset imported data successfully","Se reestablecieron los datos importados exitosamente",,
"Reset to draft","Reestablecer a borrador",,
"Response error from map API: %s","Respuesta de error de API de mapas: %s",,
"Restore","Restaurar",,
"Restore Backup","Restaurar respaldo",,
"Restored On","Restaurado el",,
"Result","Resultado",,
"Result exported","Resultado exportado",,
"Result param 1","Paramtro de resultado 1",,
"Result param 2","Paramtro de resultado 2",,
"Result param 3","Paramtro de resultado 3",,
"Result param 4","Paramtro de resultado 4",,
"Result rule 1","Regla de resultado 1",,
"Result rule 2","Regla de resultado 2",,
"Result rule 3","Regla de resultado 3",,
"Result rule 4","Regla de resultado 4",,
"Results","Resultados",,
"Return to draft status","Regresar a estado de borrador",,
"Reverse Charge","Autoliquidacion",,
"Reverse Charge Tax","Impuesto de contrapartida",,
"Right","Derecho",,
"Rights","Derechos",,
"Role","Rol",,
"Roles","Roles",,
"Roles not found: %s","Roles no encontrados: %s",,
"Routing","Regla de asignacion de email",,
"Routing action","Accion de enrutamiento",,
"Routing action create","Crear accion de enrutamiento",,
"Routing actions","Acciones de enrutamiento",,
"Routing rule","Regla de asignacion de emails",,
"Routing rules","Reglas de asignacion de emails",,
"Routings","Enrutamientos",,
"Rule","Regla",,
"Run analysis","Ejecutar analisis",,
"Run batch","Ejecutar lote",,
"Run off Date","Fecha de fin de aplicacion",,
"Run off date cannot be inferior to start date","La fecha de fin de aplicacion no puede ser anterior a la fecha de inicio",,
"SFTP",,,
"SQL",,,
"SSL",,,
"SWIFT address","Domiciliacion",,
"SWIFT codes","Codigo BIC",,
"Sale","Venta",,
"Sale Tax","IVA de venta",,
"Sale config","Configuracion de modulo de venta",,
"Sale currency","Moneda de venta",,
"Sale order","Orden de venta",,
"Sale price","Precio de venta",,
"Sale price A.T.I.","Precio de venta con impuestos incluidos",,
"Sale price W.T.","Precio de venta sin impuestos",,
"Sale price lists","Listas de precio de venta",,
"Sale product","Producto de venta",,
"Sale supply default method on sale order","Metodo de abastecimiento predeterminado en orden de venta",,
"Sale_block","Venta","Value of blockingSelect, avoiding duplicates",
"Sales","Ventas",,
"Sales Turnover","Ingresos de ventas",,
"Sales orders","Ordenes de ventas",,
"Saturday","Sabado",,
"Saturdays","Sabados",,
"Scale","Escala",,
"Schedule","Agenda",,
"Schedule Event","Agendar evento",,
"Schedule lines","Vencimientos",,
"Scheduled","Agendado",,
"Schedules","Agendas",,
"Search","Buscar",,
"Search Call","Buscar llamada",,
"Search configuration","Configuracion de busqueda",,
"Search configuration parameter","Parametro de configuracion de busqueda",,
"Search configuration parameters","Parametros de configuracion de busqueda",,
"Search fields","Campos de busqueda",,
"Second","Segundo",,
"Second line","Segunda linea",,
"See stock details","Ver detalles de stock",,
"Select Report Format","Formato de impresi�n",,
"Select all fields","Seleccionar todos los campos",,
"Select print template","Seleccionar plantilla de impresion",,
"Select target field","Seleccionar campo objetivo",,
"Select template","Seleccionar plantilla",,
"Selected imported/synchronized calendars","Calendarios importados/sincronizados seleccionados",,
"Selection","Seleccion",,
"Selection language","Idioma",,
"Sellable","Vendible",,
"Semi-finished product","Producto semi-terminado",,
"Send","Enviar",,
"Send Email","Enviar email",,
"Send email","Enviar email",,
"Send email upon password change","Enviar email al cambiar contrasena",,
"Sender","Remitente",,
"Sent emails","Emails enviados",,
"Separator","Separador",,
"September","Septiembre",,
"Seq.","Secuencia",,
"Sequence","Secuencia",,
"Sequence Definition","Definicion de secuencia",,
"Sequence filters","Filtros de secuencia",,
"Sequence letters type select",,,
"Sequence product type","Tipo de secuencia de producto",,
"Sequence type","Tipo de secuencia",,
"Sequence type select",,,
"Sequences","Secuencias",,
"Serial Nbr","No. Serial",,
"Service","Servicio",,
"Service Products","Productos servicios",,
"Service unavailable, please contact a administrator","Servicio no disponible, por favor, contacte a un administrador",,
"Services","Servicios",,
"Settings","Ajustes",,
"Share with","Compartir con",,
"Shared address","Direccion compartida",,
"Shared with","Compartido con",,
"Shared with me","Compartido conmigo",,
"Sharing settings","Configuracion de compartir",,
"Shipment Mode","Modo de envio",,
"Shipping Coef.","Coeficiente de gastos de envio",,
"Shipping Coef. Table","Tabla de coeficientes de gastos de envio",,
"Short name","Nombre corto",,
"Show","Mostrar",,
"Show all events","Mostrar todos los eventos",,
"Show all stock moves","Mostrar todos los movimientos de inventario",,
"Show bank order","Mostrar orden de banco",,
"Show permissions","Mostrar permisos",,
"Show the batch","Mostrar el lote",,
"Show the reference","Mostrar la referencia",,
"Signature","Firma",,
"Single tab","Pestana unica",,
"Some times are null and should not on %s","Algunas horas son nulas cuando no deberian serlo en %s",,
"Sort Code","Codigo de ventanilla",,
"Source","Fuente",,
"Source Currency","Moneda fuente",,
"Source folder","Carpeta fuente",,
"Source folder of the REMOTE server for download","Carpeta fuente del servidor remoto para descarga",,
"Spatial information","Punto geografico",,
"Specific information","Informacion especifica",,
"Specific note","Nota especifica",,
"Specific notes","Notas especificas",,
"Specify whether the members of this group are technical staff.","Especificar si los miembros de este grupo son staff tecnico",,
"Specify whether to block the user for an indefinite period.","Especificar si bloquear usuario por un periodo indefinido",,
"Split by","Dividir por",,
"Standard","Estandar",,
"Standard operation like +, -, *, / can be used and will work correctly with BigDecimal.","Operaciones estandar como +,-,*,/ pueden ser utilizadas y funcionar correctamente con BigDecimal",,
"Standards","Estandares",,
"Start Date","Fecha de inicio",,
"Start date","Fecha de inicio",,
"Start date must be lower than end date","La fecha de inicio debe ser anterior a la fecha de finalizacion",,
"Start date t","Fecha de inicio t",,
"Start of pack","Inicio de paquete",,
"Start unit cannot be void.","La unidad de inicio no puede ser nula",,
"Status","Estado",,
"Status select","Estado",,
"Step status select","Etapas",,
"Stock","Stock",,
"Stock Unit","Unidad de stock",,
"Stock config","Configuracion de modulo de stock",,
"Stock history line","Linea de historial de stock",,
"Stock move","Movimiento de stock",,
"Stock move lines","Lineas de movimiento de stock",,
"Stock moves","Movimientos de stock",,
"Storable Products","Productos inventariables",,
"Store streets","Almacenar calles",,
"Street","Calle",,
"Street number","Numero de calle",,
"Streets","Calles",,
"String","Cadena",,
"String Template Help","Ayuda de plantilla de cadena",,
"String interpolation can also be used","La interpolacion de cadena tambien puede ser utilizada",,
"Style","Estilo",,
"Sub Field","Sub-campo",,
"Sub field doesn't exist of field(%s) for the object(%s)","El sub-campo del campo (%s) no existe para el objeto (%s)",,
"Sub field(%s) doesn't exist of field(%s) for the object(%s)","El sub-campo (%s) no existe del campo (%s) en el campo (%s)",,
"Sub import field","Sub-campo de importacion",,
"Subcontractor","Subcontratista",,
"Subject","Sujeto/Objeto",,
"Subject team","Equipo sujeto",,
"Subscribe","Subscribir",,
"Subsidiaries","Filiales",,
"Substitute PFP Validator",,,
"Succeeded","Exito",,
"Successful connection","Conexion exitosa",,
"Successful send","Envio exitoso",,
"Suffix","Sufijo",,
"Summary","Resumen",,
"Sunday","Domingo",,
"Sundays","Domingos",,
"Supplier","Proveedor",,
"Supplier catalog","Catalogo de proveedor",,
"Supplier delivery time (days)","Tiempo de entrega de proveedor (dias)",,
"Supplier list","Lista de proveedores",,
"Suppliers","Proveedores",,
"Suppliers by country","Proveedores por pais",,
"Suppliers payment delay (Average in days)","Retraso de pago a proveedores (promedio en dias)",,
"Supply Chain config","Configuracion de cadena de suministros",,
"Swagger is enabled but not resource packages is specified.","Swagger esta habilitado pero no se especifico ningun paquete de recursos",,
"Swagger is not enabled.","Swagger no esta habilitado",,
"Symbol","Simbolo",,
"SyncContact","Sincronizar contactos",,
"Synchronization duration (week)","Duracion de sincronizacion (semanas)",,
"Synchronize calendar","Sincronizar calendario",,
"THE_PLURAL","los",,
"THE_SINGULAR","el(la)",,
"Tab Config in file","Configuracion de pestana en el archivo",,
"Table font size","Tamano de fuente de tabla",,
"Tabs configuration","Configuracion de pestanas",,
"Target","Objetivo",,
"Target Id","ID de objetivo",,
"Target field","Campo objetivo",,
"Target model","Modelo objetivo",,
"Target type","Tipo de objetivo",,
"Task","Tarea",,
"Task templates","Plantillas de tarea",,
"Tasks","Tareas",,
"Tasks created by me","Tareas creadas por mi",,
"Tasks due","Tareas vencidas",,
"Tasks open","Tareas abiertas",,
"Tasks todo","Tareas por hacer",,
"Tax","IVA",,
"Tax N°","IVA no.",,
"Tax Rate","Tasa de impuesto",,
"Tax Rates","Tasas de impuesto",,
"Tax active version","Version activa",,
"Tax configuration is missing for Product: %s (company: %s)","Falta la configuracion de impuestos para el producto: %s (compania: %s)",,
"Tax equivalence","Equivalencia de impuesto",,
"Tax equivalences","Equivalencias de impuestos",,
"Tax filters","Filtros de impuesto",,
"Tax is missing","Falta el impuesto",,
"Tax rate list","Lista de tasas de impuesto",,
"Tax to replace","Impuesto a reemplazar",,
"Tax versions history","Historico de versiones de impuestos",,
"Taxes equivalences","Equivalencias de impuestos",,
"Team","Equipo",,
"Team Management","Administracion de equipo",,
"Team task filters","Filtros de tareas de equipo",,
"Teams","Equipos",,
"Teamwork","Trabajo de equipo",,
"Technical anomaly","Anomalia tecnica",,
"Technical maintenance","Mantenimiento tecnico",,
"Technical staff","Staff tecnico",,
"Template","Plantilla",,
"Template Footer","Pie de pagina de plantilla",,
"Template Header","Encabezado de plantilla",,
"Template Rules","Reglas de plantilla",,
"Template engine","Motor de plantilla",,
"Template file name","Nombre de archivo de plantilla",,
"Template for changed password","Plantilla de mensaje para cambio de contrasena",,
"Template for changed password is missing.","Plantilla de mensaje de contrasena faltante",,
"Template rule","Regla de plantilla",,
"Template rule line","Linea de regla de plantilla",,
"Template rule line list","Lista de lineas de reglas de plantilla",,
"Template rule lines","Lineas de regla de plantilla",,
"Template rules","Reglas de plantilla",,
"Templates","Plantillas",,
"Temporarily Closed","Cerrado(a) temporalmente",,
"Temporarily close period","Cerrar periodo temporalmente",,
